meteorite_id,name,mass_g,severity_score
22390,rancho de la presa,300.0,2.0
22392,rangala,3224.5,3.0
22394,raoyang,4910.0,3.0
22395,ras tanura,6.1,1.0
22396,rasgrad,24700.0,4.0
22398,ratyn,910.0,2.0
53502,red canyon lake,18.41,1.0
22584,reliegos,17300.0,4.0
22585,rembang,10000.0,3.0
22586,renazzo,1000.0,2.0
22587,renca,300.0,2.0
22589,renqiu,355.0,2.0
22590,repeev khutor,7000.0,3.0
22592,revelstoke,1.0,1.0
22593,rewari,3332.0,3.0
22597,rich mountain,668.0,2.0
24140,uzcudun,20000.0,4.0
22599,richardton,90000.0,4.0
22602,richland springs,1900.0,3.0
22603,richmond,1800.0,3.0
22611,rio negro,1310.0,3.0
22614,rivolta de bassi,103.3,2.0
22637,rochester,340.0,2.0
22640,rockhampton,1641.0,3.0
22641,roda,400.0,2.0
22642,rodach,2900.0,3.0
22766,rose city,10600.0,4.0
22773,rowton,3500.0,3.0
22780,ruhobobo,465.5,2.0
22782,rumuruti,67.0,1.0
22783,rupota,6000.0,3.0
22791,ryechki,13000.0,4.0
22792,sabetmahet,1250.0,3.0
22793,sabrum,478.0,2.0
22796,sagan,,
23101,saint-sauveur,14000.0,4.0
23102,saint-séverin,271000.0,5.0
23103,sakauchi,4180.0,3.0
23107,salem,61.4,1.0
23111,salles,9000.0,3.0
23114,salzwedel,43.0,1.0
23115,samelia,2462.0,3.0
23128,san juan capistrano,56.0,1.0
31315,san michele,237.0,2.0
23130,san pedro de quiles,282.0,2.0
34063,san pedro jacuaro,460.0,2.0
23161,santa barbara,400.0,2.0
23164,santa cruz,60.0,1.0
23165,santa isabel,5500.0,3.0
50909,santa lucia (2008),4000.0,3.0
23171,são jose do rio preto,927.0,2.0
23176,saratov,200000.0,5.0
23187,sasagase,695.0,2.0
23188,sauguis,4000.0,3.0
23190,savtschenskoje,2500.0,3.0
23192,sayama,430.0,2.0
23455,sazovice,412.0,2.0
23457,schellin,7000.0,3.0
23458,schenectady,283.3,2.0
23460,schönenberg,8000.0,3.0
23472,searsmont,5400.0,3.0
23473,sediköy,240.0,2.0
23476,segowlie,6930.0,3.0
23481,selakopi,1590.0,3.0
23483,seldebourak,150.0,2.0
23487,semarkona,691.0,2.0
23495,sena,4000.0,3.0
23496,senboku,866.0,2.0
23500,seoni,20000.0,4.0
23501,seres,8500.0,3.0
23502,serra de magé,1800.0,3.0
23504,sete lagoas,350.0,2.0
23508,sevilla,180.0,2.0
23509,sevrukovo,101000.0,5.0
23512,sfax,7000.0,3.0
23521,shalka,4000.0,3.0
23525,sharps,1265.0,3.0
23529,shelburne,18600.0,4.0
23530,shergotty,5000.0,3.0
23531,sheyang,605.0,2.0
23534,shikarpur,3679.7,3.0
23582,shuangyang,3900.0,3.0
23583,shupiyan,5000.0,3.0
23584,shytal,3200.0,3.0
23586,siena,3700.0,3.0
23593,sikhote-alin,23000000.0,5.0
23594,silao,1710.0,3.0
55584,silistra,0.15,1.0
23603,simmern,1222.0,3.0
23606,sinai,1455.0,3.0
23611,sindhri,8400.0,3.0
23613,sinnai,2000.0,3.0
23614,sioux county,4100.0,3.0
23616,sitathali,1600.0,3.0
23617,sivas,40000.0,4.0
23619,sixiangkou,630.0,2.0
23621,ski,850.0,2.0
23626,slavetic,1708.0,3.0
23645,slobodka,2750.0,3.0
23660,soheria,72.9,1.0
23661,soko-banja,80000.0,4.0
23663,sologne,54.0,1.0
53829,sołtmany,1066.0,3.0
23667,sone,17100.0,4.0
23668,songyuan,36900.0,4.0
23670,sopot,958.0,2.0
23671,soroti,2050.0,3.0
23081,st. caprais-de-quinsac,360.0,2.0
23082,st. christophe-la-chartreuse,5500.0,3.0
23083,st. denis westrem,700.0,2.0
23087,st. germain-du-pinel,4000.0,3.0
23089,st. louis,1000.0,2.0
23090,st. mark's,13780.0,4.0
23091,st. mary's county,24.3,1.0
23092,st. mesmin,8300.0,3.0
23093,st. michel,17000.0,4.0
23097,st.-chinian,134.3,2.0
23712,ställdalen,34000.0,4.0
23713,stannern,52000.0,4.0
23717,stavropol,1500.0,3.0
23099,ste. marguerite,4960.0,3.0
23724,sterlitamak,325000.0,5.0
23726,stolzenau,,
23728,stratford,50.0,1.0
23729,strathmore,13400.0,4.0
23732,stretchleigh,10400.0,4.0
23733,st-robert,25400.0,4.0
23736,success,3500.0,3.0
23737,suchy dul,815.3,2.0
23738,suizhou,260000.0,5.0
48951,sulagiri,110000.0,5.0
23741,sultanpur,1710.5,3.0
23745,sungach,637.0,2.0
23760,supuhee,7235.0,3.0
55529,sutter's mill,992.5,2.0
23773,sylacauga,5560.0,3.0
23776,tabor,7540.0,3.0
23778,tadjera,9000.0,3.0
23782,tagish lake,10000.0,3.0
23784,tahara,1000.0,2.0
23789,takenouchi,720.0,2.0
23791,talampaya,1421.0,3.0
23795,tambakwatu,10500.0,4.0
48691,tamdakht,100000.0,4.0
23801,tané,905.0,2.0
23873,taonan,3850.0,3.0
23884,tatahouine,12000.0,4.0
23885,tathlith,2500.0,3.0
23887,tauk,6000.0,3.0
23888,tauti,21000.0,4.0
23897,tenham,160000.0,5.0
23898,tennasilm,28500.0,4.0
23908,thal,342.0,2.0
54493,thika,14200.0,4.0
23976,thuathe,45300.0,4.0
23984,tianzhang,2232.0,3.0
23989,tieschitz,28000.0,4.0
23998,tilden,74800.0,4.0
23999,tillaberi,3000.0,3.0
24004,timochin,65500.0,4.0
24009,tirupati,230.0,2.0
54823,tissint,7000.0,3.0
24011,tjabe,20000.0,4.0
24012,tjerebon,16500.0,4.0
24019,tomakovka,600.0,2.0
24020,tomatlan,900.0,2.0
24023,tomita,600.0,2.0
24024,tomiya,27.5,1.0
24026,tonk,7.7,1.0
24029,torino,977.0,2.0
24032,torrington,259.1,2.0
24036,toulouse,1030.0,3.0
24037,tounkin,2000.0,3.0
24038,tourinnes-la-grosse,14500.0,4.0
24042,trebbin,1250.0,3.0
24046,trenzano,11800.0,4.0
24050,treysa,63000.0,4.0
24053,tromøy,357.4,2.0
24054,troup,1020.0,3.0
24057,trysil,640.0,2.0
24059,tsukuba,800.0,2.0
24060,tuan tuc,13100.0,4.0
24062,tugalin-bulen,10000.0,3.0
24071,tulung dzong,,
47343,turtle lake,89.3,1.0
24086,tuxtuac,30000.0,4.0
24094,tysnes island,19860.0,4.0
24095,tyumen,750.0,2.0
24096,uberaba,40000.0,4.0
24097,ucera,4590.0,3.0
24098,uchkuduk,1000.0,2.0
24099,udaipur,2000.0,3.0
24101,udei station,103000.0,5.0
24103,uden,710.0,2.0
24104,udipi,3600.0,3.0
24106,ufana,189.2,2.0
24108,ulmiz,76.5,1.0
24112,umbala,100.0,1.0
24118,umm ruaba,1700.0,3.0
24121,undulung,113.4,2.0
24123,unkoku,1000.0,2.0
24129,urasaki,1500.0,3.0
24132,usti nad orlici,1269.0,3.0
24135,utrecht,9700.0,3.0
24136,utzenstorf,3422.0,3.0
24143,vago,40.0,1.0
24144,valdavur,2799.0,3.0
24145,valdinizza,1004.0,3.0
24146,valdinoce,,
24149,valera,50000.0,4.0
53633,varre-sai,2500.0,3.0
24154,vavilovka,1932.0,3.0
24158,vengerovo,10800.0,4.0
24162,veramin,54000.0,4.0
24165,verkhne tschirskaia,8000.0,3.0
24168,vernon county,1500.0,3.0
24169,vetluga,750.0,2.0
24174,vigarano,15000.0,4.0
24179,villalbeto de la peña,3500.0,3.0
24181,villarrica,,
24183,vilna,0.1,1.0
24185,virba,3600.0,3.0
24187,vishnupur,2437.0,3.0
24188,vissannapeta,1303.8,3.0
24189,visuni,594.0,2.0
24191,vouillé,20000.0,4.0
24210,walters,28100.0,4.0
24215,warrenton,1600.0,3.0
24218,washougal,225.0,2.0
47344,werdama,4000.0,3.0
24244,wessely,3750.0,3.0
24249,weston,150000.0,5.0
24250,wethersfield (1971),350.0,2.0
24251,wethersfield (1982),2756.0,3.0
49514,whetstone mountains,2138.74,3.0
24281,wiluna,150000.0,5.0
24321,witklip farm,22.0,1.0
24322,witsand farm,66.0,1.0
24323,wittekrantz,2200.0,3.0
24324,wolamo,166.4,2.0
24325,wold cottage,25000.0,4.0
24334,woolgorong,36000.0,4.0
24337,worden,1551.0,3.0
24340,wuan,50000.0,4.0
24342,wuzhi,,
24345,xi ujimgin,5900.0,3.0
24346,xingyang,75500.0,4.0
24351,yafa,5700.0,3.0
30345,yambo,4.0,1.0
30348,yangchiang,20000.0,4.0
30350,yanzhuang,3500.0,3.0
30352,yardymly,150200.0,5.0
30358,yatoor,13600.0,4.0
30366,yonozu,31650.0,4.0
30370,yorktown (new york),250.0,2.0
30372,yoshiki,0.1,1.0
30377,yukan,4800.0,3.0
30378,yurtuk,1472.0,3.0
30379,zaborzika,3867.0,3.0
30380,zabrodje,3000.0,3.0
30384,zag,175000.0,5.0
30386,zagami,18000.0,4.0
30388,zaisan,463.0,2.0
30389,zaisho,330.0,2.0
30391,zaoyang,14250.0,4.0
30395,zavetnoe,800.0,2.0
30396,zavid,95000.0,4.0
30397,zebrak,2000.0,3.0
30399,zemaitkiemis,44100.0,4.0
30404,zhaodong,42000.0,4.0
30407,zhovtnevyi,107000.0,5.0
30408,zhuanghe,2900.0,3.0
30411,zmenj,246.0,2.0
30412,zomba,7500.0,3.0
30413,zsadany,552.0,2.0
30415,zvonkov,2568.0,3.0
4,abajo,331.0,2.0
51399,abar al' uj 001,194.34,2.0
5,abbott,21100.0,4.0
7,abernathy,2914.0,3.0
8,abo,1.2,1.0
9,abu moharek,4500.0,3.0
11,acfer 001,6700.0,3.0
12,acfer 002,228.0,2.0
13,acfer 003,145.0,2.0
14,acfer 004,1020.0,3.0
15,acfer 005,115.0,2.0
16,acfer 006,561.0,2.0
17,acfer 007,542.0,2.0
18,acfer 008,205.0,2.0
19,acfer 009,127.0,2.0
20,acfer 010,276.0,2.0
21,acfer 011,3800.0,3.0
22,acfer 012,98.0,1.0
23,acfer 013,490.0,2.0
24,acfer 014,307.0,2.0
25,acfer 015,98.0,1.0
26,acfer 016,111.0,2.0
27,acfer 017,446.0,2.0
28,acfer 018,207.0,2.0
29,acfer 019,581.0,2.0
30,acfer 020,708.0,2.0
31,acfer 021,2140.0,3.0
32,acfer 022,192.0,2.0
33,acfer 023,118.0,2.0
34,acfer 024,1464.0,3.0
35,acfer 025,920.0,2.0
36,acfer 026,88.0,1.0
37,acfer 027,206.0,2.0
38,acfer 028,3130.0,3.0
39,acfer 029,98.0,1.0
40,acfer 030,123.0,2.0
41,acfer 031,2016.0,3.0
42,acfer 032,495.0,2.0
43,acfer 033,93.0,1.0
44,acfer 034,184.0,2.0
45,acfer 035,36.0,1.0
46,acfer 036,112.0,2.0
47,acfer 037,385.0,2.0
48,acfer 038,962.0,2.0
49,acfer 039,225.0,2.0
50,acfer 040,146.0,2.0
51,acfer 041,134.0,2.0
52,acfer 042,246.0,2.0
53,acfer 043,120.0,2.0
54,acfer 044,195.0,2.0
56,acfer 046,1066.0,3.0
57,acfer 047,1440.0,3.0
58,acfer 048,115.0,2.0
59,acfer 049,82.9,1.0
60,acfer 050,1394.0,3.0
61,acfer 051,905.0,2.0
62,acfer 052,58.0,1.0
63,acfer 053,1937.0,3.0
64,acfer 054,2051.0,3.0
65,acfer 055,1338.0,3.0
66,acfer 056,129.0,2.0
67,acfer 058,277.0,2.0
68,acfer 059,281.0,2.0
69,acfer 060,226.0,2.0
70,acfer 061,105.0,2.0
71,acfer 062,283.0,2.0
72,acfer 063,716.0,2.0
73,acfer 064,854.0,2.0
74,acfer 065,1539.0,3.0
75,acfer 066,517.0,2.0
76,acfer 067,383.0,2.0
77,acfer 068,1805.0,3.0
78,acfer 069,941.0,2.0
79,acfer 070,138.0,2.0
80,acfer 071,1379.0,3.0
81,acfer 072,162.0,2.0
82,acfer 073,2010.0,3.0
83,acfer 074,384.0,2.0
84,acfer 075,1453.0,3.0
85,acfer 076,183.0,2.0
86,acfer 077,2538.0,3.0
87,acfer 078,105.0,2.0
88,acfer 079,387.0,2.0
89,acfer 080,574.0,2.0
90,acfer 081,110.0,2.0
91,acfer 082,208.0,2.0
92,acfer 083,690.0,2.0
93,acfer 084,6300.0,3.0
94,acfer 085,293.0,2.0
95,acfer 086,173.0,2.0
96,acfer 087,163.0,2.0
97,acfer 088,200.0,2.0
98,acfer 089,682.0,2.0
99,acfer 090,290.0,2.0
100,acfer 091,3487.0,3.0
101,acfer 092,244.0,2.0
102,acfer 093,420.0,2.0
103,acfer 094,82.0,1.0
104,acfer 095,104.0,2.0
105,acfer 096,572.0,2.0
106,acfer 097,63.0,1.0
107,acfer 098,5500.0,3.0
108,acfer 099,313.0,2.0
109,acfer 100,140.0,2.0
110,acfer 101,452.0,2.0
111,acfer 102,346.0,2.0
112,acfer 103,665.0,2.0
113,acfer 104,992.0,2.0
114,acfer 105,392.0,2.0
115,acfer 106,1390.0,3.0
116,acfer 107,105.0,2.0
117,acfer 108,828.0,2.0
118,acfer 109,236.0,2.0
119,acfer 110,107.0,2.0
120,acfer 111,987.0,2.0
121,acfer 112,216.0,2.0
122,acfer 113,2906.0,3.0
123,acfer 114,43.0,1.0
124,acfer 115,287.0,2.0
125,acfer 116,345.0,2.0
126,acfer 117,178.0,2.0
127,acfer 118,752.0,2.0
32593,dominion range 03241,95.0,1.0
128,acfer 119,121.0,2.0
129,acfer 120,861.0,2.0
130,acfer 121,427.0,2.0
131,acfer 122,235.0,2.0
132,acfer 123,452.0,2.0
133,acfer 124,542.0,2.0
134,acfer 125,3380.0,3.0
135,acfer 126,280.0,2.0
136,acfer 127,699.0,2.0
137,acfer 128,163.0,2.0
138,acfer 129,162.0,2.0
139,acfer 130,400.0,2.0
140,acfer 131,171.0,2.0
141,acfer 132,1621.0,3.0
142,acfer 133,362.0,2.0
143,acfer 134,1161.0,3.0
144,acfer 135,124.0,2.0
145,acfer 136,324.0,2.0
146,acfer 137,106.0,2.0
147,acfer 138,941.0,2.0
148,acfer 139,143.0,2.0
149,acfer 140,171.0,2.0
150,acfer 141,58.0,1.0
151,acfer 142,91.0,1.0
152,acfer 143,417.0,2.0
153,acfer 144,186.0,2.0
154,acfer 145,869.0,2.0
155,acfer 146,200.0,2.0
156,acfer 147,140.0,2.0
157,acfer 148,157.0,2.0
158,acfer 149,394.0,2.0
159,acfer 150,251.0,2.0
160,acfer 151,218.0,2.0
161,acfer 152,157.0,2.0
162,acfer 153,211.0,2.0
163,acfer 154,95.0,1.0
164,acfer 155,206.0,2.0
165,acfer 156,240.0,2.0
166,acfer 157,1072.0,3.0
167,acfer 158,422.0,2.0
168,acfer 159,123.0,2.0
169,acfer 160,433.0,2.0
170,acfer 161,604.0,2.0
171,acfer 162,1281.0,3.0
172,acfer 163,125.0,2.0
173,acfer 164,43.0,1.0
174,acfer 165,84.0,1.0
175,acfer 166,2476.0,3.0
176,acfer 167,157.0,2.0
32594,dominion range 03242,67.2,1.0
177,acfer 168,211.0,2.0
178,acfer 169,559.0,2.0
179,acfer 171,313.0,2.0
180,acfer 172,766.0,2.0
181,acfer 173,262.0,2.0
182,acfer 174,127.0,2.0
183,acfer 175,153.0,2.0
184,acfer 176,320.0,2.0
185,acfer 177,721.0,2.0
186,acfer 178,488.0,2.0
187,acfer 179,163.0,2.0
188,acfer 180,103.0,2.0
189,acfer 181,245.0,2.0
190,acfer 182,166.0,2.0
191,acfer 183,114.0,2.0
192,acfer 184,311.0,2.0
193,acfer 185,109.0,2.0
194,acfer 186,315.0,2.0
195,acfer 187,234.0,2.0
196,acfer 188,252.0,2.0
197,acfer 189,53.0,1.0
198,acfer 190,4439.0,3.0
199,acfer 191,188.0,2.0
200,acfer 192,219.0,2.0
201,acfer 193,157.0,2.0
202,acfer 194,361.0,2.0
203,acfer 195,233.0,2.0
204,acfer 196,29.0,1.0
205,acfer 197,115.0,2.0
206,acfer 198,267.0,2.0
207,acfer 199,215.0,2.0
208,acfer 200,1301.0,3.0
209,acfer 201,55.0,1.0
210,acfer 202,389.0,2.0
211,acfer 203,292.0,2.0
212,acfer 204,64.0,1.0
213,acfer 205,746.0,2.0
214,acfer 206,1229.0,3.0
215,acfer 207,105.0,2.0
216,acfer 208,510.0,2.0
217,acfer 209,475.0,2.0
218,acfer 210,720.0,2.0
219,acfer 211,1009.0,3.0
220,acfer 212,1340.0,3.0
221,acfer 213,526.0,2.0
222,acfer 214,612.0,2.0
223,acfer 215,107.0,2.0
224,acfer 216,293.0,2.0
225,acfer 217,174.0,2.0
32595,dominion range 03243,136.9,2.0
226,acfer 218,114.0,2.0
227,acfer 219,2611.0,3.0
228,acfer 220,117.0,2.0
229,acfer 221,812.0,2.0
230,acfer 222,334.0,2.0
231,acfer 223,1398.0,3.0
232,acfer 224,85.0,1.0
233,acfer 225,255.0,2.0
234,acfer 226,221.0,2.0
235,acfer 227,78.0,1.0
236,acfer 228,2285.0,3.0
237,acfer 229,325.0,2.0
238,acfer 230,69.0,1.0
239,acfer 231,218.0,2.0
240,acfer 232,725.0,2.0
241,acfer 233,242.0,2.0
242,acfer 234,621.0,2.0
243,acfer 235,461.0,2.0
244,acfer 236,81.0,1.0
245,acfer 237,673.0,2.0
246,acfer 238,311.0,2.0
247,acfer 239,160.0,2.0
248,acfer 240,342.0,2.0
249,acfer 241,86.0,1.0
250,acfer 242,318.0,2.0
252,acfer 244,2045.0,3.0
253,acfer 245,75.0,1.0
254,acfer 246,923.0,2.0
255,acfer 247,60.0,1.0
256,acfer 248,402.0,2.0
257,acfer 249,99.0,1.0
258,acfer 250,382.0,2.0
259,acfer 251,202.0,2.0
260,acfer 252,146.0,2.0
261,acfer 253,47.0,1.0
262,acfer 254,99.0,1.0
263,acfer 255,124.0,2.0
264,acfer 256,235.0,2.0
265,acfer 257,75.0,1.0
266,acfer 258,212.0,2.0
267,acfer 259,114.0,2.0
268,acfer 260,177.0,2.0
269,acfer 261,73.0,1.0
270,acfer 262,92.0,1.0
271,acfer 263,438.0,2.0
272,acfer 264,243.0,2.0
273,acfer 265,83.0,1.0
274,acfer 266,518.0,2.0
275,acfer 267,229.0,2.0
276,acfer 268,764.0,2.0
277,acfer 269,276.0,2.0
278,acfer 270,298.0,2.0
279,acfer 271,237.0,2.0
280,acfer 272,63.0,1.0
281,acfer 273,2110.0,3.0
282,acfer 274,203.0,2.0
283,acfer 275,429.0,2.0
284,acfer 276,99.0,1.0
285,acfer 277,41.0,1.0
286,acfer 278,72.0,1.0
287,acfer 279,96.0,1.0
288,acfer 280,177.0,2.0
289,acfer 281,165.0,2.0
290,acfer 282,67.0,1.0
291,acfer 283,187.0,2.0
292,acfer 284,120.0,2.0
293,acfer 285,69.0,1.0
294,acfer 286,407.0,2.0
295,acfer 287,59.0,1.0
296,acfer 288,55.0,1.0
297,acfer 289,76.0,1.0
298,acfer 290,213.0,2.0
299,acfer 291,261.0,2.0
300,acfer 292,432.0,2.0
301,acfer 293,198.0,2.0
302,acfer 294,457.0,2.0
303,acfer 295,217.0,2.0
304,acfer 296,121.0,2.0
305,acfer 297,43.0,1.0
306,acfer 298,2000.0,3.0
307,acfer 299,180.0,2.0
308,acfer 300,270.0,2.0
309,acfer 301,162.0,2.0
310,acfer 302,95.0,1.0
311,acfer 303,83.0,1.0
312,acfer 304,60.0,1.0
313,acfer 305,369.0,2.0
314,acfer 306,129.0,2.0
315,acfer 307,520.0,2.0
316,acfer 308,74.0,1.0
317,acfer 309,185.0,2.0
318,acfer 310,169.0,2.0
319,acfer 311,120.0,2.0
320,acfer 312,364.0,2.0
321,acfer 313,78.0,1.0
322,acfer 314,169.0,2.0
323,acfer 315,506.0,2.0
324,acfer 316,126.0,2.0
32596,dominion range 03244,91.3,1.0
325,acfer 317,878.0,2.0
326,acfer 318,292.0,2.0
327,acfer 319,2393.0,3.0
328,acfer 320,167.0,2.0
329,acfer 321,157.0,2.0
330,acfer 322,25.0,1.0
331,acfer 323,117.0,2.0
30428,acfer 324,69.0,1.0
332,acfer 325,32.0,1.0
333,acfer 326,139.0,2.0
334,acfer 327,745.22,2.0
335,acfer 328,180.07,2.0
336,acfer 329,30000.0,4.0
337,acfer 330,490.0,2.0
338,acfer 331,750.0,2.0
339,acfer 332,115.02,2.0
340,acfer 333,489.0,2.0
341,acfer 334,211.25,2.0
342,acfer 335,261.0,2.0
343,acfer 336,19400.0,4.0
344,acfer 337,360.0,2.0
345,acfer 338,377.6,2.0
346,acfer 339,400.0,2.0
347,acfer 340,173.15,2.0
32781,acfer 341,132.0,2.0
348,acfer 342,1276.0,3.0
349,acfer 343,140.0,2.0
350,acfer 344,410.0,2.0
351,acfer 345,53.0,1.0
352,acfer 346,546.0,2.0
353,acfer 347,1165.0,3.0
354,acfer 348,8750.0,3.0
355,acfer 349,298.0,2.0
356,acfer 350,128.0,2.0
357,acfer 351,211.0,2.0
358,acfer 352,873.0,2.0
359,acfer 353,11935.0,4.0
360,acfer 354,252.0,2.0
361,acfer 355,161.0,2.0
362,acfer 356,120.0,2.0
363,acfer 357,62.0,1.0
364,acfer 358,70.0,1.0
365,acfer 359,67.0,1.0
30430,acfer 360,68.0,1.0
366,acfer 361,138.0,2.0
367,acfer 362,242.8,2.0
368,acfer 363,389.9,2.0
30431,acfer 364,656.0,2.0
30432,acfer 365,1456.0,3.0
32782,acfer 366,1456.0,3.0
30433,acfer 367,410.0,2.0
30434,acfer 368,126.0,2.0
30435,acfer 369,122.0,2.0
32783,acfer 370,129.0,2.0
34017,acfer 371,9608.0,3.0
30436,acfer 372,238.0,2.0
30437,acfer 373,128.0,2.0
32784,acfer 374,118.0,2.0
30438,acfer 375,495.0,2.0
30439,acfer 376,132.0,2.0
30440,acfer 377,132.0,2.0
35480,acfer 378,1320.0,3.0
35338,acfer 379,14764.0,4.0
35481,acfer 380,849.0,2.0
35482,acfer 381,292.0,2.0
35483,acfer 382,101.0,2.0
44851,acfer 386,200.0,2.0
44852,acfer 387,177.0,2.0
44853,acfer 388,1072.0,3.0
44854,acfer 389,397.0,2.0
44855,acfer 390,578.0,2.0
53622,acfer 391,388.0,2.0
54591,acfer 392,74.0,1.0
54592,acfer 393,74.0,1.0
53886,acfer 394,364.0,2.0
53887,acfer 395,394.0,2.0
53888,acfer 396,148.0,2.0
53889,acfer 397,105.0,2.0
55262,acfer 398,97.0,1.0
55263,acfer 399,89.0,1.0
55264,acfer 400,101.0,2.0
56305,acfer 401,9.0,1.0
369,achilles,16000.0,4.0
55379,ackerly,3046.0,3.0
371,acme,75000.0,4.0
372,acomita,3956.0,3.0
373,acuña,217700.0,5.0
374,adalia,1.0,1.0
44856,adam talha,259.3,2.0
375,adams county,5700.0,3.0
376,ad-dahbubah,90000.0,4.0
377,adelaide,2031.0,3.0
378,adelie land,1000.0,2.0
380,admire,180000.0,5.0
381,adrar 001,1917.0,3.0
382,adrar 002,407.0,2.0
383,adrar 003,287.0,2.0
384,adrar bous,360.0,2.0
44703,adrar chiriet,926.0,2.0
385,adrar madet,1113.0,3.0
386,adrar madet 002,2200.0,3.0
387,adrar yaouelt,2730.0,3.0
388,adrian,22600.0,4.0
389,adzhi-bogdo (iron),582000.0,5.0
393,aggie creek,43000.0,4.0
57354,agoudal,100000.0,4.0
395,agoult,82.0,1.0
397,agua blanca,49000.0,4.0
399,aguas calientes,260.1,2.0
400,aguemour 001,896.0,2.0
401,aguemour 002,236.0,2.0
402,aguemour 003,809.0,2.0
403,aguemour 004,1137.0,3.0
404,aguemour 005,859.0,2.0
405,aguemour 006,435.0,2.0
406,aguemour 007,334.0,2.0
407,aguemour 008,79.0,1.0
408,aguemour 009,1446.0,3.0
409,aguemour 010,367.0,2.0
410,aguemour 011,207.0,2.0
411,aguemour 012,347.0,2.0
412,aguemour 013,364.0,2.0
413,aguemour 014,167.0,2.0
414,aguemour 015,1106.0,3.0
415,aguemour 016,177.0,2.0
416,aguemour 017,1000.0,2.0
419,ahumada,52600.0,4.0
421,aiken,956.0,2.0
422,ainsworth,80650.0,4.0
428,akhricha,1760.0,3.0
429,akmolla,114.0,2.0
430,akron (1940),1050.0,3.0
431,akron (1961),4000.0,3.0
35484,al alamayn,13.31,1.0
44857,al haggounia 001,3000000.0,5.0
434,al huqf 001,41.5,1.0
435,al huqf 002,81.4,1.0
436,al huqf 003,115.42,2.0
437,al huqf 004,260.22,2.0
438,al huqf 005,763.29,2.0
439,al huqf 006,1861.21,3.0
440,al huqf 007,1042.7,3.0
441,al huqf 008,1074.3,3.0
442,al huqf 009,39.83,1.0
443,al huqf 010,41539.3,4.0
444,al huqf 011,8056.0,3.0
445,al huqf 012,402.75,2.0
35485,al huqf 050,1066.2,3.0
35486,al huqf 051,402.75,2.0
45822,al huqf 052,1319.4,3.0
45823,al huqf 053,854.7,2.0
45824,al huqf 054,2936.5,3.0
45825,al huqf 055,1865.6,3.0
45826,al huqf 056,124.0,2.0
45827,al huqf 057,105.3,2.0
45828,al huqf 058,97.7,1.0
45829,al huqf 059,362.7,2.0
45830,al huqf 060,913.1,2.0
45831,al huqf 062,50.7,1.0
45832,al huqf 063,591.8,2.0
48536,al huqf 064,12834.0,4.0
48537,al huqf 065,2084.16,3.0
48538,al huqf 066,150.057,2.0
51921,al huqf 067,61.6,1.0
51922,al huqf 068,165.4,2.0
51923,al huqf 069,250.5,2.0
51937,al huqf 070,2632.8,3.0
55403,al huwaysah 001,3150.5,3.0
55404,al huwaysah 002,690.5,2.0
55405,al huwaysah 003,273.05,2.0
55406,al huwaysah 004,141.51,2.0
55636,al huwaysah 005,1228.1,3.0
55407,al huwaysah 006,16.41,1.0
55408,al huwaysah 007,1.56,1.0
55409,al huwaysah 008,356.2,2.0
55410,al huwaysah 009,3407.8,3.0
55637,al huwaysah 010,1411.8,3.0
55411,al huwaysah 011,112.76,2.0
55412,al huwaysah 012,4694.9,3.0
56408,al huwaysah 013,55.51,1.0
55413,al huwaysah 014,45.52,1.0
56409,al huwaysah 015,35.3,1.0
55414,al huwaysah 016,1330.9,3.0
55415,al huwaysah 017,439.58,2.0
49713,alaer 001,1.7,1.0
49714,alaer 002,1.1,1.0
449,alamogordo,13600.0,4.0
450,alamosa,1800.0,3.0
452,alatage,37500.0,4.0
455,albin (pallasite),37600.0,4.0
456,albin (stone),15400.0,4.0
457,albion,12280.0,4.0
459,aldama (a),11000.0,4.0
460,aldama (b),66.5,1.0
464,alexander county,192.0,2.0
467,algarrobo,1280.0,3.0
468,al-ghanim (iron),500.0,2.0
469,al-ghanim (stone),3755.0,3.0
470,algoma,4100.0,3.0
471,alikatnima,20000.0,4.0
472,aliskerovo,58400.0,4.0
473,al-jimshan,11450.0,4.0
474,alkali,30.47,1.0
55662,alkali flat,28.0,1.0
475,alkhamasin,1200000.0,5.0
35731,allan hills 03541,1053.5,3.0
35732,allan hills 03542,20.4,1.0
44858,allan hills 06001,128.1,2.0
44859,allan hills 06002,119.2,2.0
44860,allan hills 06003,25.0,1.0
44861,allan hills 06004,61.7,1.0
44862,allan hills 06005,6.0,1.0
44863,allan hills 06006,280.9,2.0
44864,allan hills 06007,226.3,2.0
44865,allan hills 06008,120.0,2.0
44866,allan hills 06009,28.6,1.0
44867,allan hills 06010,1.08,1.0
44868,allan hills 06011,24.3,1.0
44869,allan hills 06012,91.0,1.0
55346,allan hills 09001,0.5,1.0
55347,allan hills 09002,71.6,1.0
55348,allan hills 09003,15.5,1.0
52119,allan hills 09004,221.7,2.0
55797,allan hills 09005,122.3,2.0
55798,allan hills 09006,104.3,2.0
55799,allan hills 09008,31.3,1.0
55800,allan hills 09009,24.8,1.0
55801,allan hills 09010,2.6,1.0
55802,allan hills 09011,14.2,1.0
55794,allan hills 09012,18.1,1.0
55795,allan hills 09013,25.5,1.0
55796,allan hills 09014,30.2,1.0
56771,allan hills 10910,444.1,2.0
56772,allan hills 10911,218.9,2.0
