latitude,longitude,hemisphere_ns,hemisphere_ew,location_quality,location_key
8.06667,124.28333,north,east,valid,749
36.06667,-90.5,north,west,valid,750
-6.23333,-40.7,south,west,valid,751
-19.13333,-51.66667,south,west,valid,752
41.48472,-87.67917,north,west,valid,753
9.23333,78.35,north,east,valid,754
26.2,85.4,north,east,valid,755
36.21667,-103.4,north,west,valid,756
20.93694,82.05,north,east,valid,757
-19.53333,-48.56667,south,west,valid,758
38.13333,14.96667,north,east,valid,759
23.15,91.18333,north,east,valid,760
43.46667,25.51667,north,east,valid,761
52.3,77.03333,north,east,valid,762
48.53333,35.98333,north,east,valid,763
52.03333,43.0,north,east,valid,764
11.33367,-3.54217,north,west,valid,765
56.13333,-117.93333,north,west,valid,766
51.66667,9.25,north,east,valid,767
41.28333,-73.91667,north,west,valid,768
30.125,-103.11667,north,west,valid,769
-10.66667,35.5,south,east,valid,770
23.325,91.0,north,east,valid,771
56.4,-3.43333,north,west,valid,772
56.63333,39.43333,north,east,valid,773
55.5,66.08333,north,east,valid,774
14.052,0.42,north,east,valid,775
35.3,-86.63333,north,west,valid,776
53.53333,-7.33333,north,west,valid,777
40.0,-99.25,north,west,valid,778
11.25,108.58333,north,east,valid,779
12.0,105.48333,north,east,valid,780
15.71667,108.1,north,east,valid,781
44.24417,11.50222,north,east,valid,782
41.36667,-6.23333,north,west,valid,783
58.66667,25.73333,north,east,valid,784
26.03472,73.94167,north,east,valid,785
-32.86667,18.71667,south,east,valid,786
25.8,88.45,north,east,valid,787
29.58333,76.0,north,east,valid,788
31.95,-83.51667,north,west,valid,789
30.7,-96.11667,north,west,valid,790
45.275,26.70972,north,east,valid,791
50.53333,14.11667,north,east,valid,792
11.58333,104.91667,north,east,valid,793
50.93333,12.13333,north,east,valid,794
26.71667,82.66667,north,east,valid,795
66.34833,14.015,north,east,valid,796
53.03639,-4.31944,north,west,valid,797
34.175,-103.295,north,west,valid,798
38.5,-8.0,north,west,valid,799
31.41667,118.5,north,east,valid,800
48.3025,13.94083,north,east,valid,801
49.66667,14.03333,north,east,valid,802
39.11667,-83.85,north,west,valid,803
39.35,-3.51667,north,west,valid,804
23.36667,75.18333,north,east,valid,805
52.76667,21.26667,north,east,valid,806
13.33333,78.95,north,east,valid,807
-29.03333,-53.05,south,west,valid,808
32.08333,121.5,north,east,valid,809
26.53333,106.46667,north,east,valid,810
-30.11667,28.7,south,east,valid,811
17.76667,95.18333,north,east,valid,812
39.0,-0.66667,north,west,valid,813
44.61667,126.13333,north,east,valid,814
46.6,0.25,north,east,valid,815
-26.66667,-65.45,south,west,valid,816
27.72528,76.465,north,east,valid,817
28.225,70.2,north,east,valid,818
52.98333,37.03333,north,east,valid,819
26.45,82.9,north,east,valid,820
24.16667,87.76667,north,east,valid,821
51.88333,6.93333,north,east,valid,822
23.98333,87.08333,north,east,valid,823
19.86667,-100.81667,north,west,valid,824
25.38333,72.01667,north,east,valid,825
38.2,115.7,north,east,valid,826
26.66667,50.15,north,east,valid,827
43.5,26.53333,north,east,valid,828
52.2,17.98333,north,east,valid,829
38.13742,-119.75812,north,west,valid,830
42.475,-5.33333,north,west,valid,831
-6.73333,111.36667,south,east,valid,832
44.76667,11.28333,north,east,valid,833
-32.75,-65.28333,south,west,valid,834
38.66667,116.13333,north,east,valid,835
48.6,45.66667,north,east,valid,836
51.33333,-118.95,north,west,valid,837
28.2,76.66667,north,east,valid,838
35.03333,-83.03333,north,west,valid,839
-44.11667,-66.15,south,west,valid,840
46.88333,-102.31667,north,west,valid,841
31.25,-99.03333,north,west,valid,842
37.46667,-77.5,north,west,valid,843
-26.1,-49.8,south,west,valid,844
45.48333,9.51667,north,east,valid,845
41.08333,-86.28333,north,west,valid,846
-23.38333,150.51667,south,east,valid,847
42.3,0.55,north,east,valid,848
50.35,10.8,north,east,valid,849
44.51667,-83.95,north,west,valid,850
52.76667,-2.51667,north,west,valid,851
-1.45,29.83333,south,east,valid,852
0.26667,36.53333,north,east,valid,853
-10.26667,38.76667,south,east,valid,854
51.13333,34.5,north,east,valid,855
27.43333,82.08333,north,east,valid,856
23.08333,91.66667,north,east,valid,857
51.53333,14.88333,north,east,valid,858
43.73333,1.38333,north,east,valid,859
45.3,0.23333,north,east,valid,860
35.66667,136.3,north,east,valid,861
44.97917,-122.96944,north,west,valid,862
46.05,4.63333,north,east,valid,863
52.75,11.05,north,east,valid,864
25.66667,74.86667,north,east,valid,865
33.48472,-117.6625,north,west,valid,866
43.66667,13.0,north,east,valid,867
-31.01667,-71.4,south,west,valid,868
19.76667,-100.65,north,west,valid,869
-29.2,-51.86667,south,west,valid,870
24.16667,-99.33333,north,west,valid,871
-33.9,-61.7,south,west,valid,872
-31.535556,-68.489444,south,west,valid,873
-20.81,-49.38056,south,west,valid,874
52.55,46.55,north,east,valid,875
34.71667,137.78333,north,east,valid,876
43.15,-0.85,north,west,valid,877
47.21667,29.86667,north,east,valid,878
35.86667,139.4,north,east,valid,879
49.23333,17.56667,north,east,valid,880
53.35,15.05,north,east,valid,881
42.86083,-73.95028,north,west,valid,882
48.11667,10.46667,north,east,valid,883
44.36667,-69.2,north,west,valid,884
38.3,27.13333,north,east,valid,885
26.75,84.78333,north,east,valid,886
-7.23333,107.33333,south,east,valid,887
22.83333,4.98333,north,east,valid,888
22.25,79.0,north,east,valid,889
41.71667,-0.05,north,west,valid,890
39.43833,140.51167,north,east,valid,891
21.68389,79.50083,north,east,valid,892
41.05,23.56667,north,east,valid,893
-8.38333,-36.76667,south,west,valid,894
-19.46667,-44.21667,south,west,valid,895
37.41667,-6.0,north,west,valid,896
50.61667,36.6,north,east,valid,897
34.75,10.71667,north,east,valid,898
23.1,87.3,north,east,valid,899
37.83333,-76.7,north,west,valid,900
44.05,-80.16667,north,west,valid,901
24.55,84.83333,north,east,valid,902
33.65,120.06667,north,east,valid,903
25.85,87.5775,north,east,valid,904
43.5,125.66667,north,east,valid,905
33.71667,74.83333,north,east,valid,906
24.33333,90.16667,north,east,valid,907
43.11667,11.6,north,east,valid,908
46.16,134.65333,north,east,valid,909
20.93333,-101.38333,north,west,valid,910
44.11667,27.26667,north,east,valid,911
49.98333,7.53333,north,east,valid,912
30.9,32.48333,north,east,valid,913
26.21667,69.55,north,east,valid,914
39.3,9.2,north,east,valid,915
42.58333,-103.66667,north,west,valid,916
20.91667,82.58333,north,east,valid,917
39.82467,36.13583,north,east,valid,918
32.43333,119.86667,north,east,valid,919
59.73333,10.86667,north,east,valid,920
45.68333,15.6,north,east,valid,921
55.0,35.0,north,east,valid,922
27.13333,84.06667,north,east,valid,923
43.66667,21.86667,north,east,valid,924
47.36667,1.73333,north,east,valid,925
54.00883,22.005,north,east,valid,926
35.16667,135.33333,north,east,valid,927
45.25,125.0,north,east,valid,928
44.41667,23.5,north,east,valid,929
1.7,33.63333,north,east,valid,930
44.75,0.05,north,east,valid,931
46.95,-1.5,north,west,valid,932
51.05,3.75,north,east,valid,933
48.01667,-1.15,north,west,valid,934
38.7,-90.23333,north,west,valid,935
-32.01667,27.41667,south,east,valid,936
38.16667,-76.38333,north,west,valid,937
48.45,3.93333,north,east,valid,938
61.65,27.2,north,east,valid,939
43.43333,2.95,north,east,valid,940
59.93333,14.95,north,east,valid,941
49.28333,15.56667,north,east,valid,942
45.05,41.98333,north,east,valid,943
50.76667,3.0,north,east,valid,944
53.66667,55.98333,north,east,valid,945
52.53333,9.05,north,east,valid,946
41.2,-73.13333,north,west,valid,947
56.58333,-3.25,north,west,valid,948
50.38333,-3.95,north,west,valid,949
45.96861,-72.97806,north,west,valid,950
36.48333,-90.66667,north,west,valid,951
50.53806,16.26333,north,east,valid,952
31.61667,113.46667,north,east,valid,953
12.66667,78.03333,north,east,valid,954
25.93333,84.28333,north,east,valid,955
44.86667,133.16667,north,east,valid,956
26.71667,84.21667,north,east,valid,957
38.80389,-120.90806,north,west,valid,958
33.18836,-86.2945,north,west,valid,959
49.4,14.65,north,east,valid,960
36.18333,5.41667,north,east,valid,961
59.70444,-134.20139,north,west,valid,962
34.72,137.305,north,east,valid,963
35.38333,134.9,north,east,valid,964
-7.75,112.76667,south,east,valid,965
31.16333,-7.015,north,west,valid,966
35.43333,136.23333,north,east,valid,967
45.4,122.9,north,east,valid,968
32.95,10.41667,north,east,valid,969
19.38333,43.73333,north,east,valid,970
35.13333,44.45,north,east,valid,971
46.71667,23.5,north,east,valid,972
-25.73333,142.95,south,east,valid,973
58.03333,26.95,north,east,valid,974
33.4,70.6,north,east,valid,975
-1.00278,37.15028,south,east,valid,976
-29.33333,27.58333,south,east,valid,977
32.94667,118.99,north,east,valid,978
49.6,17.11667,north,east,valid,979
38.2,-89.68333,north,west,valid,980
14.25,1.53333,north,east,valid,981
54.5,35.2,north,east,valid,982
13.63333,79.41667,north,east,valid,983
29.48195,-7.61123,north,west,valid,984
-7.08333,111.53333,south,east,valid,985
-6.66667,106.58333,south,east,valid,986
47.85,34.76667,north,east,valid,987
20.16667,-105.21667,north,west,valid,988
34.5,133.75,north,east,valid,989
38.36667,140.86556,north,east,valid,990
24.65,76.86667,north,east,valid,991
45.06667,7.66667,north,east,valid,992
42.06667,-104.16667,north,west,valid,993
43.6,1.4,north,east,valid,994
51.73333,102.53333,north,east,valid,995
50.78333,4.76667,north,east,valid,996
52.21667,13.16667,north,east,valid,997
45.46667,10.0,north,east,valid,998
50.91667,9.18333,north,east,valid,999
58.47333,8.86667,north,east,valid,1000
32.16667,-95.1,north,west,valid,1001
61.3,12.3,north,east,valid,1002
36.06333,140.145,north,east,valid,1003
9.66667,105.66667,north,east,valid,1004
45.46667,105.38333,north,east,valid,1005
30.0,90.75,north,east,valid,1006
45.34583,-92.05167,north,west,valid,1007
21.66667,-103.36667,north,west,valid,1008
60.0,5.61667,north,east,valid,1009
57.16667,65.53333,north,east,valid,1010
-19.81667,-48.78333,south,west,valid,1011
11.05,-69.85,north,west,valid,1012
41.76667,62.51667,north,east,valid,1013
7.95,8.08333,north,east,valid,1014
51.65,5.61667,north,east,valid,1015
13.48333,74.78333,north,east,valid,1016
-4.26667,35.35,south,east,valid,1017
46.93333,7.21667,north,east,valid,1018
30.33333,76.33333,north,east,valid,1019
13.46667,31.21667,north,east,valid,1020
66.13889,124.76667,north,east,valid,1021
34.8,127.0,north,east,valid,1022
34.48333,133.28333,north,east,valid,1023
49.975,16.375,north,east,valid,1024
52.11667,5.18333,north,east,valid,1025
47.11667,7.55,north,east,valid,1026
45.41667,11.13333,north,east,valid,1027
11.98333,79.75,north,east,valid,1028
44.86667,9.15,north,east,valid,1029
44.06667,12.1,north,east,valid,1030
9.31667,-70.62833,north,west,valid,1031
-20.85001,-41.73356,south,west,valid,1032
46.15,32.83333,north,east,valid,1033
56.13333,77.26667,north,east,valid,1034
35.33333,51.63333,north,east,valid,1035
48.41667,43.2,north,east,valid,1036
43.5,-91.16667,north,west,valid,1037
57.8,45.8,north,east,valid,1038
44.85,11.4,north,east,valid,1039
42.8,-4.66667,north,west,valid,1040
-25.83333,-56.5,south,west,valid,1041
54.225,-111.69167,north,west,valid,1042
43.53333,22.63333,north,east,valid,1043
23.1,87.43333,north,east,valid,1044
16.83333,80.75,north,east,valid,1045
25.45,70.0,north,east,valid,1046
46.63333,0.16667,north,east,valid,1047
34.33333,-98.3,north,west,valid,1048
38.68333,-91.15,north,west,valid,1049
45.58333,-122.35,north,west,valid,1050
32.79732,21.78713,north,east,valid,1051
48.95,17.38333,north,east,valid,1052
41.266667,-73.266667,north,west,valid,1053
41.7,-72.65,north,west,valid,1054
41.71056,-72.67361,north,west,valid,1055
31.96185,-110.434183,north,west,valid,1056
-26.59278,120.32833,south,east,valid,1057
-26.0,30.0,south,east,valid,1058
-28.66667,18.91667,south,east,valid,1059
-32.5,23.0,south,east,valid,1060
9.0,39.0,north,east,valid,1061
54.13667,-0.41333,north,west,valid,1062
-27.75,115.83333,south,east,valid,1063
42.38467,-83.6115,north,west,valid,1064
36.75,114.25,north,east,valid,1065
35.13333,113.33333,north,east,valid,1066
44.66667,117.5,north,east,valid,1067
32.33333,114.31667,north,east,valid,1068
13.71111,45.17,north,east,valid,1069
1.0,22.5,north,east,valid,1070
21.83333,111.83333,north,east,valid,1071
24.56667,114.16667,north,east,valid,1072
38.93333,48.25,north,east,valid,1073
14.3,79.76667,north,east,valid,1074
37.75,139.0,north,east,valid,1075
41.28333,-73.81667,north,west,valid,1076
34.16667,131.45,north,east,valid,1077
28.71667,116.61667,north,east,valid,1078
47.31667,35.36667,north,east,valid,1079
50.28333,27.68333,north,east,valid,1080
55.18333,27.91667,north,east,valid,1081
27.33333,-9.33333,north,west,valid,1082
11.73333,7.08333,north,east,valid,1083
47.5,83.0,north,east,valid,1084
33.7,133.8,north,east,valid,1085
32.3,112.75,north,east,valid,1086
47.13333,43.9,north,east,valid,1087
44.4,19.11667,north,east,valid,1088
49.88333,13.91667,north,east,valid,1089
55.3,25.0,north,east,valid,1090
45.81667,125.91667,north,east,valid,1091
47.58333,37.25,north,east,valid,1092
39.66667,122.98333,north,east,valid,1093
51.83333,26.83333,north,east,valid,1094
-15.18333,35.28333,south,east,valid,1095
46.93333,21.5,north,east,valid,1096
50.2,30.25,north,east,valid,1097
26.8,-105.41667,north,west,valid,1098
22.72192,48.95937,north,east,valid,1099
36.3,-104.28333,north,west,valid,1100
33.85,-101.8,north,west,valid,1101
60.43333,22.3,north,east,valid,1102
27.23944,29.83583,north,east,valid,1103
27.5,3.61667,north,east,valid,1104
27.61667,3.85,north,east,valid,1105
27.81667,4.03333,north,east,valid,1106
27.58333,3.81667,north,east,valid,1107
27.6,3.83333,north,east,valid,1108
27.63333,3.96667,north,east,valid,1109
27.51667,3.65,north,east,valid,1110
27.53333,3.7,north,east,valid,1111
27.73333,4.08333,north,east,valid,1112
27.75,4.1,north,east,valid,1113
27.75,4.16667,north,east,valid,1114
27.8,4.16667,north,east,valid,1115
27.83333,4.28333,north,east,valid,1116
27.8,4.46667,north,east,valid,1117
27.78333,4.28333,north,east,valid,1118
27.71667,4.48333,north,east,valid,1119
27.73333,4.4,north,east,valid,1120
27.7,4.08333,north,east,valid,1121
27.7,4.06667,north,east,valid,1122
27.55,3.61667,north,east,valid,1123
27.51667,3.83333,north,east,valid,1124
27.51667,3.91667,north,east,valid,1125
27.55,3.93333,north,east,valid,1126
27.58333,3.96667,north,east,valid,1127
27.61667,4.05,north,east,valid,1128
27.66667,4.2,north,east,valid,1129
27.66667,4.25,north,east,valid,1130
27.68333,4.33333,north,east,valid,1131
27.68333,4.41667,north,east,valid,1132
27.66667,4.35,north,east,valid,1133
27.65,4.46667,north,east,valid,1134
27.65,4.43333,north,east,valid,1135
27.63333,4.35,north,east,valid,1136
27.6,4.3,north,east,valid,1137
27.58333,4.25,north,east,valid,1138
27.55,4.13333,north,east,valid,1139
27.53333,4.0,north,east,valid,1140
27.53333,3.91667,north,east,valid,1141
27.46667,3.78333,north,east,valid,1142
27.43333,3.71667,north,east,valid,1143
27.46667,3.83333,north,east,valid,1144
27.55,4.0,north,east,valid,1145
27.78333,4.7,north,east,valid,1146
27.83333,4.7,north,east,valid,1147
27.55,4.08333,north,east,valid,1148
27.41667,3.71667,north,east,valid,1149
27.65,4.5,north,east,valid,1150
27.61667,4.41667,north,east,valid,1151
27.75,4.15,north,east,valid,1152
27.73333,4.05,north,east,valid,1153
27.7,3.93333,north,east,valid,1154
27.5,3.98333,north,east,valid,1155
27.46667,3.88333,north,east,valid,1156
27.38333,3.71667,north,east,valid,1157
27.51667,4.06667,north,east,valid,1158
27.56667,4.16667,north,east,valid,1159
27.6,4.25,north,east,valid,1160
27.6,4.41667,north,east,valid,1161
27.61667,4.56667,north,east,valid,1162
27.5,4.28333,north,east,valid,1163
27.63333,4.06667,north,east,valid,1164
27.71667,4.78333,north,east,valid,1165
27.55,3.7,north,east,valid,1166
27.53333,3.83333,north,east,valid,1167
27.68333,4.48333,north,east,valid,1168
27.63333,4.28333,north,east,valid,1169
27.63333,4.25,north,east,valid,1170
27.53333,3.85,north,east,valid,1171
27.48333,3.83333,north,east,valid,1172
27.51667,3.73333,north,east,valid,1173
27.7,4.35,north,east,valid,1174
27.63333,4.51667,north,east,valid,1175
27.56667,4.15,north,east,valid,1176
27.5,3.68333,north,east,valid,1177
27.53333,3.86667,north,east,valid,1178
27.5,3.48333,north,east,valid,1179
27.48333,3.63333,north,east,valid,1180
27.55,3.86667,north,east,valid,1181
27.58333,3.95,north,east,valid,1182
27.66667,4.18333,north,east,valid,1183
27.7,4.26667,north,east,valid,1184
27.75,4.43333,north,east,valid,1185
27.63333,4.3,north,east,valid,1186
27.5,3.83333,north,east,valid,1187
27.45,4.11667,north,east,valid,1188
27.66667,4.51667,north,east,valid,1189
27.71667,4.13333,north,east,valid,1190
27.73333,4.43333,north,east,valid,1191
27.71667,4.38333,north,east,valid,1192
27.61667,4.2,north,east,valid,1193
27.51667,3.96667,north,east,valid,1194
27.45,3.83333,north,east,valid,1195
27.46667,3.95,north,east,valid,1196
27.53333,4.16667,north,east,valid,1197
27.66667,4.46667,north,east,valid,1198
27.8,4.5,north,east,valid,1199
27.63333,4.36667,north,east,valid,1200
27.5,3.9,north,east,valid,1201
27.45,3.75,north,east,valid,1202
27.5,3.88333,north,east,valid,1203
27.55,3.76667,north,east,valid,1204
27.48333,3.8,north,east,valid,1205
27.65,4.03333,north,east,valid,1206
27.56667,4.03333,north,east,valid,1207
27.6,3.96667,north,east,valid,1208
27.73333,4.16667,north,east,valid,1209
27.73333,4.2,north,east,valid,1210
27.65,4.23333,north,east,valid,1211
27.65,4.3,north,east,valid,1212
27.5,3.66667,north,east,valid,1213
27.46667,3.76667,north,east,valid,1214
27.6,4.05,north,east,valid,1215
27.68333,4.35,north,east,valid,1216
27.51667,3.8,north,east,valid,1217
27.7,4.3,north,east,valid,1218
27.5,4.3,north,east,valid,1219
27.6,4.2,north,east,valid,1220
27.58333,4.0,north,east,valid,1221
27.5,3.76667,north,east,valid,1222
27.76667,4.53333,north,east,valid,1223
27.55,4.03333,north,east,valid,1224
27.46667,4.05,north,east,valid,1225
27.58333,4.08333,north,east,valid,1226
27.66667,4.08333,north,east,valid,1227
