meteorite_id,location_key,time_key,classification_key,mass_g,severity_score,mass_category,fall_found_flag,location_quality
12759,531,93,5,271.4,2.0,medium,fell,valid
12760,532,63,7,877.0,2.0,medium,fell,valid
12765,533,25,5,700.0,2.0,medium,fell,valid
12769,534,181,5,125.0,2.0,medium,fell,valid
12772,535,49,5,2000.0,3.0,large,fell,valid
14646,536,121,2,4000.0,3.0,large,fell,valid
14650,537,9,7,6862.0,3.0,large,fell,valid
14652,538,206,7,50000.0,4.0,massive,fell,valid
14655,539,207,5,1862.0,3.0,large,fell,valid
14659,540,138,1,498.0,2.0,medium,fell,valid
14661,541,102,5,12800.0,4.0,massive,fell,valid
14664,542,208,1,491.0,2.0,medium,fell,valid
14670,543,209,11,5213.0,3.0,large,fell,valid
14675,544,145,91,1000.0,2.0,medium,fell,valid
14678,545,74,37,40000.0,4.0,massive,fell,valid
52843,546,186,5,329.7,2.0,medium,fell,valid
14708,547,103,5,25.0,1.0,small,fell,valid
14711,548,154,7,17000.0,4.0,massive,fell,valid
14716,549,30,5,1300.0,3.0,large,fell,valid
14718,550,210,92,59000.0,4.0,massive,fell,valid
14721,551,189,1,9241.0,3.0,large,fell,valid
14724,552,211,5,3500.0,3.0,large,fell,valid
14753,553,36,5,340.0,2.0,medium,fell,valid
14754,554,174,2,2520.0,3.0,large,fell,valid
14755,555,161,5,11000.0,4.0,massive,fell,valid
14756,556,206,37,885.0,2.0,medium,fell,valid
14757,557,212,56,14000.0,4.0,massive,fell,valid
14759,558,2,10,,,,fell,valid
14764,559,80,1,540.0,2.0,medium,fell,valid
15370,560,52,7,1500.0,3.0,large,fell,valid
15371,561,16,5,93200.0,4.0,massive,fell,valid
15372,562,143,38,1995.0,3.0,large,fell,valid
15379,563,44,8,1000.0,2.0,medium,fell,valid
15380,564,210,5,400.0,2.0,medium,fell,valid
15382,565,49,5,400.0,2.0,medium,fell,valid
15383,566,96,93,600.0,2.0,medium,fell,valid
15386,567,27,77,5000.0,3.0,large,fell,valid
15387,568,114,56,666.6,2.0,medium,fell,valid
47361,569,113,72,70500.0,4.0,massive,fell,valid
30751,570,82,94,4629.0,3.0,large,fell,valid
15393,571,50,32,150.0,2.0,medium,fell,valid
15394,572,154,1,2000.0,3.0,large,fell,valid
15395,573,9,12,470.0,2.0,medium,fell,valid
15397,574,201,7,,,,fell,valid
15400,575,50,38,807.0,2.0,medium,fell,valid
15401,576,213,5,1000.0,2.0,medium,fell,valid
15402,577,116,25,1700.0,3.0,large,fell,valid
15403,578,94,39,50.0,1.0,small,fell,valid
15405,579,60,25,22300.0,4.0,massive,fell,valid
15409,580,2,52,3555.0,3.0,large,fell,valid
15414,581,214,7,4500.0,3.0,large,fell,valid
15418,148,12,26,114.0,2.0,medium,fell,missing
15419,582,32,80,340.0,2.0,medium,fell,valid
48973,583,46,31,25.81,1.0,small,fell,valid
15421,584,96,2,3200.0,3.0,large,fell,valid
15422,585,38,11,2500.0,3.0,large,fell,valid
15424,586,109,5,28400.0,4.0,massive,fell,valid
15426,587,5,95,45000.0,4.0,massive,fell,valid
15429,588,125,1,3000.0,3.0,large,fell,valid
15430,589,21,5,6000.0,3.0,large,fell,valid
15436,590,173,5,1443.0,3.0,large,fell,valid
15438,591,52,5,1000.0,2.0,medium,fell,valid
53653,38,186,7,24.54,1.0,small,fell,valid
15443,592,41,37,1600.0,3.0,large,fell,valid
15446,593,211,5,19000.0,4.0,massive,fell,valid
15447,594,215,5,220.0,2.0,medium,fell,valid
15451,595,11,27,4850.0,3.0,large,fell,valid
15453,596,131,29,4000.0,3.0,large,fell,valid
15454,597,37,5,4975.0,3.0,large,fell,valid
15455,598,216,84,150000.0,5.0,massive,fell,valid
15467,599,217,96,31.0,1.0,small,fell,valid
15469,600,117,7,22.0,1.0,small,fell,valid
15470,601,218,7,24750.0,4.0,massive,fell,valid
15485,602,219,11,10500.0,4.0,massive,fell,valid
15486,603,151,1,28.9,1.0,small,fell,valid
15489,604,144,5,4000.0,3.0,large,fell,valid
15491,605,51,25,6000.0,3.0,large,fell,valid
15492,606,10,7,71400.0,4.0,massive,fell,valid
15495,607,195,1,2405.0,3.0,large,fell,valid
16626,608,147,5,870.0,2.0,medium,fell,valid
16627,609,7,5,1300.0,3.0,large,fell,valid
16628,610,104,51,22700.0,4.0,massive,fell,valid
16629,611,91,5,350.0,2.0,medium,fell,valid
16631,612,174,7,1100.0,3.0,large,fell,valid
16632,613,172,5,1600.0,3.0,large,fell,valid
52090,614,186,1,3584.0,3.0,large,fell,valid
16634,615,161,31,8000.0,3.0,large,fell,valid
16635,616,216,5,6380.0,3.0,large,fell,valid
16636,617,166,5,224.2,2.0,medium,fell,valid
16640,618,54,5,10000.0,3.0,large,fell,valid
16643,619,111,18,330000.0,5.0,massive,fell,valid
16645,620,9,7,16700.0,4.0,massive,fell,valid
16692,621,220,8,1040.0,3.0,large,fell,valid
16696,622,169,97,42.0,1.0,small,fell,valid
16697,623,3,25,5500.0,3.0,large,fell,valid
16700,624,90,32,550.0,2.0,medium,fell,valid
16701,625,71,1,8510.0,3.0,large,fell,valid
16703,626,141,7,5800.0,3.0,large,fell,valid
16707,627,32,12,100.7,2.0,medium,fell,valid
16709,628,167,98,300000.0,5.0,massive,fell,valid
16711,629,90,5,35000.0,4.0,massive,fell,valid
16713,630,56,19,4500.0,3.0,large,fell,valid
16715,631,55,7,144000.0,5.0,massive,fell,valid
16717,632,217,37,150.0,2.0,medium,fell,valid
16719,633,130,7,2587.0,3.0,large,fell,valid
16720,634,221,11,8600.0,3.0,large,fell,valid
16725,635,44,1,4885.0,3.0,large,fell,valid
16726,636,122,1,3130.0,3.0,large,fell,valid
16727,637,47,7,149000.0,5.0,massive,fell,valid
16729,638,14,5,500.0,2.0,medium,fell,valid
16733,639,44,5,,,,fell,valid
16736,640,67,96,1880.0,3.0,large,fell,valid
16737,641,127,7,3520.0,3.0,large,fell,valid
16738,642,9,5,8887.5,3.0,large,fell,valid
16740,643,102,5,70.0,1.0,small,fell,valid
16742,644,170,7,633.0,2.0,medium,fell,valid
16747,645,164,7,1300.0,3.0,large,fell,valid
36592,646,73,99,3763.0,3.0,large,fell,valid
16759,647,145,2,1500.0,3.0,large,fell,valid
16762,648,145,11,9150.0,3.0,large,fell,valid
16766,649,5,2,11300.0,4.0,massive,fell,valid
16804,650,119,1,110000.0,5.0,massive,fell,valid
16805,651,222,21,17000.0,4.0,massive,fell,valid
16820,652,166,21,1100.0,3.0,large,fell,valid
16841,653,53,1,4400.0,3.0,large,fell,valid
16851,654,223,8,25.5,1.0,small,fell,valid
16874,655,84,5,4703.0,3.0,large,fell,valid
16875,656,28,31,100000.0,4.0,massive,fell,valid
16882,657,44,31,12600.0,4.0,massive,fell,valid
16885,658,112,77,1245.0,3.0,large,fell,valid
16887,659,54,32,,,,fell,valid
16889,660,110,7,8165.0,3.0,large,fell,valid
16890,661,62,5,1810.0,3.0,large,fell,valid
16892,662,164,96,20.0,1.0,small,fell,valid
16893,663,31,1,6100.0,3.0,large,fell,valid
16898,664,148,100,10000.0,3.0,large,fell,valid
16899,665,47,5,23200.0,4.0,massive,fell,valid
16902,666,48,7,4500.0,3.0,large,fell,valid
16903,667,140,5,52900.0,4.0,massive,fell,valid
16904,668,183,2,7500.0,3.0,large,fell,valid
16907,669,39,2,529.0,2.0,medium,fell,valid
16908,670,188,2,17000.0,4.0,massive,fell,valid
16909,671,11,2,2700.0,3.0,large,fell,valid
16912,672,188,5,367.5,2.0,medium,fell,valid
16914,673,224,21,,,,fell,valid
16922,674,143,11,347.0,2.0,medium,fell,valid
16923,148,121,21,1.4,1.0,tiny,fell,missing
16927,675,141,31,105.0,2.0,medium,fell,valid
16934,676,153,5,420.0,2.0,medium,fell,valid
16935,677,118,30,4500.0,3.0,large,fell,valid
16941,678,154,5,2450.0,3.0,large,fell,valid
16945,679,152,5,10250.0,4.0,massive,fell,valid
16950,680,21,54,6189.0,3.0,large,fell,valid
16953,681,24,5,230000.0,5.0,massive,fell,valid
16954,682,74,26,12000.0,4.0,massive,fell,valid
16960,683,107,7,19256.0,4.0,massive,fell,valid
16966,684,26,101,1393.0,3.0,large,fell,valid
16968,685,25,30,37500.0,4.0,massive,fell,valid
16970,686,225,21,,,,fell,valid
16974,148,149,5,3.3,1.0,tiny,fell,missing
16975,148,149,25,3.3,1.0,tiny,fell,missing
16976,687,210,11,3996.0,3.0,large,fell,valid
16977,688,42,26,6000.0,3.0,large,fell,valid
16980,689,187,13,14250.0,4.0,massive,fell,valid
16981,690,173,102,4610.0,3.0,large,fell,valid
16982,691,147,103,467.0,2.0,medium,fell,valid
16983,692,182,63,17200.0,4.0,massive,fell,valid
16984,693,106,38,2300.0,3.0,large,fell,valid
16985,694,119,61,483.7,2.0,medium,fell,valid
16988,695,226,5,472.0,2.0,medium,fell,valid
16989,696,163,31,4000.0,3.0,large,fell,valid
16994,697,171,48,1050.0,3.0,large,fell,valid
17922,698,214,27,1100000.0,5.0,massive,fell,valid
17930,699,38,11,177.0,2.0,medium,fell,valid
17933,700,48,62,1900.0,3.0,large,fell,valid
17934,701,227,21,,,,fell,valid
17935,702,56,32,1001.0,3.0,large,fell,valid
17936,703,50,5,250.0,2.0,medium,fell,valid
17938,704,138,7,50000.0,4.0,massive,fell,valid
17959,705,178,2,5000.0,3.0,large,fell,valid
17960,706,12,11,363.0,2.0,medium,fell,valid
17969,707,33,48,737.6,2.0,medium,fell,valid
17970,708,40,15,1100.0,3.0,large,fell,valid
17979,709,92,11,500000.0,5.0,massive,fell,valid
17988,710,213,7,1400.0,3.0,large,fell,valid
17989,711,57,5,6000.0,3.0,large,fell,valid
17990,712,25,5,3750.0,3.0,large,fell,valid
17994,713,228,2,14360.0,4.0,massive,fell,valid
17995,714,181,7,16250.0,4.0,massive,fell,valid
17996,715,184,1,7700.0,3.0,large,fell,valid
17997,716,189,5,5850.0,3.0,large,fell,valid
17998,717,229,7,194.0,2.0,medium,fell,valid
18000,718,70,28,4742.0,3.0,large,fell,valid
18002,719,132,25,12000.0,4.0,massive,fell,valid
18009,720,9,5,16570.0,4.0,massive,fell,valid
18012,721,230,21,,,,fell,valid
18013,722,84,15,150000.0,5.0,massive,fell,valid
18015,723,61,7,40000.0,4.0,massive,fell,valid
18019,724,16,95,250000.0,5.0,massive,fell,valid
18026,725,152,16,14000.0,4.0,massive,fell,valid
34489,726,82,45,180.0,2.0,medium,fell,valid
18030,727,145,104,6000.0,3.0,large,fell,valid
18033,728,231,21,4500.0,3.0,large,fell,valid
18034,729,156,2,3400.0,3.0,large,fell,valid
18042,730,188,5,246.0,2.0,medium,fell,valid
18045,731,198,12,6510.0,3.0,large,fell,valid
18046,732,49,25,840.0,2.0,medium,fell,valid
56729,733,107,1,4440.0,3.0,large,fell,valid
18050,734,200,25,1215.5,3.0,large,fell,valid
31282,735,107,56,17000.0,4.0,massive,fell,valid
18052,736,130,11,20000.0,4.0,massive,fell,valid
18055,737,25,5,121.5,2.0,medium,fell,valid
18058,738,232,7,205.0,2.0,medium,fell,valid
18062,739,233,32,,,,fell,valid
18068,740,172,5,3400.0,3.0,large,fell,valid
18069,741,61,18,3858.0,3.0,large,fell,valid
18072,742,71,2,515.0,2.0,medium,fell,valid
18073,743,71,32,,,,fell,valid
18074,744,128,1,1430.0,3.0,large,fell,valid
18077,745,40,80,18000.0,4.0,massive,fell,valid
18079,746,189,22,135.0,2.0,medium,fell,valid
18082,747,7,7,682.0,2.0,medium,fell,valid
32591,148,21,105,69.5,1.0,small,found,missing
18093,748,86,1,10500.0,4.0,massive,fell,valid
18098,749,59,7,2130.0,3.0,large,fell,valid
18101,750,9,15,408000.0,5.0,massive,fell,valid
18102,751,149,15,2000.0,3.0,large,fell,valid
18103,752,110,5,100000.0,4.0,massive,fell,valid
18106,753,107,1,18000.0,4.0,massive,fell,valid
18108,754,181,101,77600.0,4.0,massive,fell,valid
18109,755,37,106,800.0,2.0,medium,fell,valid
18110,756,50,38,5100.0,3.0,large,fell,valid
18112,757,28,2,4375.0,3.0,large,fell,valid
18116,758,44,5,2121.0,3.0,large,fell,valid
18118,759,62,80,12.0,1.0,small,fell,valid
18171,760,210,33,37350.0,4.0,massive,fell,valid
18173,761,137,7,2968.0,3.0,large,fell,valid
18175,762,59,7,142.5,2.0,medium,fell,valid
18176,763,169,5,40000.0,4.0,massive,fell,valid
18177,764,167,37,2000.0,3.0,large,fell,valid
18179,765,76,5,,,,fell,valid
18180,766,184,5,45760.0,4.0,massive,fell,valid
18181,767,217,9,117.8,2.0,medium,fell,valid
18782,768,216,2,12570.0,4.0,massive,fell,valid
18786,769,115,27,70000.0,4.0,massive,fell,valid
18792,770,27,18,165.0,2.0,medium,fell,valid
18793,771,210,5,23474.0,4.0,massive,fell,valid
18797,772,204,15,2.0,1.0,tiny,fell,valid
18798,773,50,5,66000.0,4.0,massive,fell,valid
18799,774,50,27,3393.0,3.0,large,fell,valid
18800,775,153,7,189.0,2.0,medium,fell,valid
18801,776,57,38,1800.0,3.0,large,fell,valid
18804,777,234,21,,,,fell,valid
18808,778,136,5,57900.0,4.0,massive,fell,valid
18809,779,92,11,500.0,2.0,medium,fell,valid
18811,780,50,11,7800.0,3.0,large,fell,valid
18812,781,96,1,11000.0,4.0,massive,fell,valid
18813,782,58,52,13.1,1.0,small,fell,valid
18816,783,94,21,,,,fell,valid
18822,784,116,54,23250.0,4.0,massive,fell,valid
18831,785,165,18,42000.0,4.0,massive,fell,valid
18832,786,172,12,37.0,1.0,small,fell,valid
18834,787,167,5,842.0,2.0,medium,fell,valid
18835,788,150,2,1161.0,3.0,large,fell,valid
18837,789,87,107,3760.0,3.0,large,fell,valid
18846,790,9,2,2085.0,3.0,large,fell,valid
51706,791,29,98,6913.0,3.0,large,fell,valid
18849,792,235,1,39.0,1.0,small,fell,valid
18851,793,145,5,96.0,1.0,small,fell,valid
32592,148,21,108,290.9,2.0,medium,found,missing
18853,794,191,1,3000.0,3.0,large,fell,valid
18858,795,120,7,350.0,2.0,medium,fell,valid
18860,796,37,31,253.6,2.0,medium,fell,valid
18865,797,201,109,157.0,2.0,medium,fell,valid
18874,798,130,2,71400.0,4.0,massive,fell,valid
18876,799,95,21,4500.0,3.0,large,fell,valid
18879,800,50,110,665.0,2.0,medium,fell,valid
18883,801,43,5,2125.0,3.0,large,fell,valid
18887,802,15,7,5555.0,3.0,large,fell,valid
18888,803,78,5,900.0,2.0,medium,fell,valid
45984,804,113,111,500.0,2.0,medium,fell,valid
18899,805,116,7,560.0,2.0,medium,fell,valid
18901,806,145,7,250000.0,5.0,massive,fell,valid
18902,807,85,21,100.0,1.0,small,fell,valid
18905,808,80,5,300000.0,5.0,massive,fell,valid
18907,809,177,69,1275.0,3.0,large,fell,valid
18908,810,4,106,2600.0,3.0,large,fell,valid
22357,811,12,2,7000.0,3.0,large,fell,valid
22358,812,181,11,6045.0,3.0,large,fell,valid
22360,813,32,107,10750.0,4.0,massive,fell,valid
22361,814,114,12,17450.0,4.0,massive,fell,valid
22363,815,178,5,65.0,1.0,small,fell,valid
22368,816,17,7,5000.0,3.0,large,fell,valid
22371,817,200,28,10200.0,4.0,massive,fell,valid
31302,818,173,1,67225.0,4.0,massive,fell,valid
22376,819,144,5,9000.0,3.0,large,fell,valid
22384,820,89,5,3766.0,3.0,large,fell,valid
22385,821,77,110,100.0,1.0,small,fell,valid
22386,822,229,5,4682.0,3.0,large,fell,valid
22387,823,140,11,290.4,2.0,medium,fell,valid
22390,824,27,7,300.0,2.0,medium,fell,valid
22392,825,80,5,3224.5,3.0,large,fell,valid
22394,826,6,5,4910.0,3.0,large,fell,valid
22395,827,79,2,6.1,1.0,tiny,fell,valid
22396,828,236,21,24700.0,4.0,massive,fell,valid
22398,829,1,21,910.0,2.0,medium,fell,valid
53502,830,113,7,18.41,1.0,small,fell,valid
22584,831,157,1,17300.0,4.0,massive,fell,valid
22585,832,6,13,10000.0,3.0,large,fell,valid
22586,833,237,81,1000.0,2.0,medium,fell,valid
22587,834,12,1,300.0,2.0,medium,fell,valid
22589,835,77,5,355.0,2.0,medium,fell,valid
22590,836,50,112,7000.0,3.0,large,fell,valid
22592,837,72,16,1.0,1.0,tiny,fell,valid
22593,838,61,5,3332.0,3.0,large,fell,valid
22597,839,151,5,668.0,2.0,medium,fell,valid
24140,840,214,8,20000.0,4.0,massive,fell,valid
22599,841,171,7,90000.0,4.0,massive,fell,valid
22602,842,174,32,1900.0,3.0,large,fell,valid
22603,843,238,15,1800.0,3.0,large,fell,valid
22611,844,60,26,1310.0,3.0,large,fell,valid
22614,845,239,21,103.3,2.0,medium,fell,valid
22637,846,193,2,340.0,2.0,medium,fell,valid
22640,847,31,21,1641.0,3.0,large,fell,valid
22641,848,65,39,400.0,2.0,medium,fell,valid
22642,849,233,21,2900.0,3.0,large,fell,valid
22766,850,87,7,10600.0,4.0,massive,fell,valid
22773,851,193,48,3500.0,3.0,large,fell,valid
22780,852,4,5,465.5,2.0,medium,fell,valid
22782,853,60,113,67.0,1.0,small,fell,valid
22783,854,7,114,6000.0,3.0,large,fell,valid
22791,855,40,1,13000.0,4.0,massive,fell,valid
22792,856,57,7,1250.0,3.0,large,fell,valid
22793,857,93,25,478.0,2.0,medium,fell,valid
22796,858,240,21,,,,fell,valid
23101,859,40,115,14000.0,4.0,massive,fell,valid
23102,860,137,25,271000.0,5.0,massive,fell,valid
23103,861,67,80,4180.0,3.0,large,fell,valid
23107,862,16,5,61.4,1.0,small,fell,valid
23111,863,81,1,9000.0,3.0,large,fell,valid
23114,864,202,15,43.0,1.0,small,fell,valid
23115,865,87,48,2462.0,3.0,large,fell,valid
23128,866,121,2,56.0,1.0,small,fell,valid
31315,867,21,5,237.0,2.0,medium,fell,valid
23130,868,110,5,282.0,2.0,medium,fell,valid
34063,869,58,25,460.0,2.0,medium,fell,valid
23161,870,23,26,400.0,2.0,medium,fell,valid
23164,871,33,31,60.0,1.0,small,fell,valid
23165,872,84,5,5500.0,3.0,large,fell,valid
50909,873,29,5,4000.0,3.0,large,fell,valid
23171,874,101,11,927.0,2.0,medium,fell,valid
23176,875,171,26,200000.0,5.0,massive,fell,valid
23187,876,241,12,695.0,2.0,medium,fell,valid
23188,877,145,5,4000.0,3.0,large,fell,valid
23190,878,103,34,2500.0,3.0,large,fell,valid
23192,879,200,31,430.0,2.0,medium,fell,valid
23455,880,60,1,412.0,2.0,medium,fell,valid
23457,881,242,8,7000.0,3.0,large,fell,valid
23458,882,58,7,283.3,2.0,medium,fell,valid
23460,883,122,5,8000.0,3.0,large,fell,valid
23472,884,65,7,5400.0,3.0,large,fell,valid
23473,885,140,5,240.0,2.0,medium,fell,valid
23476,886,155,25,6930.0,3.0,large,fell,valid
23481,887,33,7,1590.0,3.0,large,fell,valid
23483,888,157,7,150.0,2.0,medium,fell,valid
23487,889,89,116,691.0,2.0,medium,fell,valid
23495,890,243,11,4000.0,3.0,large,fell,valid
23496,891,64,2,866.0,2.0,medium,fell,valid
23500,892,137,2,20000.0,4.0,massive,fell,valid
23501,893,244,11,8500.0,3.0,large,fell,valid
23502,894,47,96,1800.0,3.0,large,fell,valid
23504,895,56,11,350.0,2.0,medium,fell,valid
23508,896,219,34,180.0,2.0,medium,fell,valid
23509,897,123,1,101000.0,5.0,massive,fell,valid
23512,898,76,5,7000.0,3.0,large,fell,valid
23521,899,196,39,4000.0,3.0,large,fell,valid
23525,900,87,117,1265.0,3.0,large,fell,valid
23529,901,70,1,18600.0,4.0,massive,fell,valid
23530,902,53,118,5000.0,3.0,large,fell,valid
23531,903,4,5,605.0,2.0,medium,fell,valid
23534,904,87,5,3679.7,3.0,large,fell,valid
23582,905,38,7,3900.0,3.0,large,fell,valid
23583,906,182,2,5000.0,3.0,large,fell,valid
23584,907,116,5,3200.0,3.0,large,fell,valid
23586,908,245,15,3700.0,3.0,large,fell,valid
23593,909,157,28,23000000.0,5.0,massive,fell,valid
23594,910,153,7,1710.0,3.0,large,fell,valid
55584,911,140,119,0.15,1.0,tiny,fell,valid
23603,912,10,7,1222.0,3.0,large,fell,valid
23606,913,77,5,1455.0,3.0,large,fell,valid
23611,914,136,7,8400.0,3.0,large,fell,valid
23613,915,110,2,2000.0,3.0,large,fell,valid
23614,916,50,18,4100.0,3.0,large,fell,valid
23616,917,164,7,1600.0,3.0,large,fell,valid
23617,918,76,2,40000.0,4.0,massive,fell,valid
23619,919,76,1,630.0,2.0,medium,fell,valid
23621,920,125,5,850.0,2.0,medium,fell,valid
23626,921,145,7,1708.0,3.0,large,fell,valid
23645,922,244,26,2750.0,3.0,large,fell,valid
23660,923,111,32,72.9,1.0,small,fell,valid
23661,924,88,34,80000.0,4.0,massive,fell,valid
23663,925,24,7,54.0,1.0,small,fell,valid
53829,926,108,5,1066.0,3.0,large,fell,valid
23667,927,120,7,17100.0,4.0,massive,fell,valid
23668,928,64,5,36900.0,4.0,massive,fell,valid
23670,929,213,32,958.0,2.0,medium,fell,valid
23671,930,51,30,2050.0,3.0,large,fell,valid
23081,931,26,5,360.0,2.0,medium,fell,valid
23082,932,134,5,5500.0,3.0,large,fell,valid
23083,933,57,5,700.0,2.0,medium,fell,valid
23087,934,141,2,4000.0,3.0,large,fell,valid
23089,935,44,11,1000.0,2.0,medium,fell,valid
23090,936,151,115,13780.0,4.0,massive,fell,valid
23091,937,6,120,24.3,1.0,small,fell,valid
23092,938,120,25,8300.0,3.0,large,fell,valid
23093,939,71,5,17000.0,4.0,massive,fell,valid
23097,940,15,5,134.3,2.0,medium,fell,valid
23712,941,193,7,34000.0,4.0,massive,fell,valid
23713,942,102,18,52000.0,4.0,massive,fell,valid
23717,943,181,5,1500.0,3.0,large,fell,valid
23099,944,101,11,4960.0,3.0,large,fell,valid
23724,945,114,48,325000.0,5.0,massive,fell,valid
23726,946,246,21,,,,fell,valid
23728,947,11,5,50.0,1.0,small,fell,valid
23729,948,140,5,13400.0,4.0,massive,fell,valid
23732,949,247,21,10400.0,4.0,massive,fell,valid
23733,950,74,7,25400.0,4.0,massive,fell,valid
23736,951,84,5,3500.0,3.0,large,fell,valid
23737,952,28,5,815.3,2.0,medium,fell,valid
23738,953,200,5,260000.0,5.0,massive,fell,valid
48951,954,29,25,110000.0,5.0,massive,fell,valid
23741,955,77,47,1710.5,3.0,large,fell,valid
23745,956,210,7,637.0,2.0,medium,fell,valid
23760,957,53,2,7235.0,3.0,large,fell,valid
55529,958,75,121,992.5,2.0,medium,fell,valid
23773,959,42,11,5560.0,3.0,large,fell,valid
23776,960,212,7,7540.0,3.0,large,fell,valid
23778,961,198,1,9000.0,3.0,large,fell,valid
23782,962,170,35,10000.0,3.0,large,fell,valid
23784,963,119,72,1000.0,2.0,medium,fell,valid
23789,964,1,7,720.0,2.0,medium,fell,valid
23791,148,153,96,1421.0,3.0,large,fell,missing
23795,965,187,5,10500.0,4.0,massive,fell,valid
48691,966,29,7,100000.0,4.0,massive,fell,valid
23801,967,171,1,905.0,2.0,medium,fell,valid
23873,968,72,1,3850.0,3.0,large,fell,valid
23884,969,201,39,12000.0,4.0,massive,fell,valid
23885,970,149,5,2500.0,3.0,large,fell,valid
23887,971,61,5,6000.0,3.0,large,fell,valid
23888,972,80,5,21000.0,4.0,massive,fell,valid
23897,973,163,5,160000.0,5.0,massive,fell,valid
23898,974,156,26,28500.0,4.0,massive,fell,valid
23908,975,44,2,342.0,2.0,medium,fell,valid
54493,976,108,5,14200.0,4.0,massive,fell,valid
23976,977,21,72,45300.0,4.0,massive,fell,valid
23984,978,200,7,2232.0,3.0,large,fell,valid
23989,979,144,122,28000.0,4.0,massive,fell,valid
23998,980,213,5,74800.0,4.0,massive,fell,valid
23999,981,154,5,3000.0,3.0,large,fell,valid
24004,982,248,7,65500.0,4.0,massive,fell,valid
24009,983,60,2,230.0,2.0,medium,fell,valid
54823,984,108,118,7000.0,3.0,large,fell,valid
24011,985,36,2,20000.0,4.0,massive,fell,valid
24012,986,62,1,16500.0,4.0,massive,fell,valid
24019,987,90,25,600.0,2.0,medium,fell,valid
24020,988,163,2,900.0,2.0,medium,fell,valid
24023,989,77,8,600.0,2.0,medium,fell,valid
24024,990,39,72,27.5,1.0,small,fell,valid
24026,991,148,16,7.7,1.0,tiny,fell,valid
24029,992,128,2,977.0,2.0,medium,fell,valid
24032,993,166,2,259.1,2.0,medium,fell,valid
24036,994,105,2,1030.0,3.0,large,fell,valid
24037,995,237,32,2000.0,3.0,large,fell,valid
24038,996,116,5,14500.0,4.0,massive,fell,valid
24042,997,128,25,1250.0,3.0,large,fell,valid
24046,998,232,73,11800.0,4.0,massive,fell,valid
24050,999,77,123,63000.0,4.0,massive,fell,valid
24053,1000,44,12,357.4,2.0,medium,fell,valid
24054,1001,140,5,1020.0,3.0,large,fell,valid
24057,1002,213,47,640.0,2.0,medium,fell,valid
24059,1003,165,57,800.0,2.0,medium,fell,valid
24060,1004,87,5,13100.0,4.0,massive,fell,valid
24062,1005,149,2,10000.0,3.0,large,fell,valid
24071,1006,166,21,,,,fell,valid
47343,1007,165,1,89.3,1.0,small,fell,valid
24086,1008,187,15,30000.0,4.0,massive,fell,valid
24094,1009,150,11,19860.0,4.0,massive,fell,valid
24095,1010,151,80,750.0,2.0,medium,fell,valid
24096,1011,151,7,40000.0,4.0,massive,fell,valid
24097,1012,154,7,4590.0,3.0,large,fell,valid
24098,1013,76,5,1000.0,2.0,medium,fell,valid
